item,brand,category
11104,2336,3
11105,2003,3
11106,2363,3
11107,323,2
11108,903,3
11109,2669,3
11110,2669,3
11111,175,3
11112,2086,1
11113,730,0
11114,2086,1
11115,1274,3
11116,534,0
11117,2227,3
11118,1765,3
11119,175,3
11120,175,3
11121,1377,1
11122,1755,3
11123,2477,2
11124,2345,3
11125,2206,5
11126,201,3
11127,2535,1
11128,1491,0
11129,2487,3
11130,298,6
11131,2188,8
11132,2188,6
11133,2103,8
11134,1599,1
11135,1532,0
11136,1227,0
11137,1268,1
11138,2388,0
11139,2124,3
11140,2124,3
11141,1757,1
11142,1635,0
11143,1491,0
11144,2716,3
11145,1756,3
11146,2190,3
11147,1200,3
11148,2047,7
11149,2336,0
11150,1951,0
11151,448,3
11152,2021,3
11153,85,8
11154,2336,3
11155,2336,3
11156,664,3
11157,2336,3
11158,2336,3
11159,2336,3
11160,2336,3
11161,1646,1
11162,1493,11
11163,1563,8
11164,2241,7
11165,1135,3
11166,2003,3
11167,1632,11
11168,2003,0
11169,802,0
11170,2003,3
11171,2190,3
11172,534,0
11173,645,3
11174,66,3
11175,188,1
11176,566,3
11177,2557,3
11178,2557,3
11179,2557,3
11180,323,2
11181,1435,0
11182,829,2
11183,2103,1
11184,558,3
11185,367,2
11186,1196,3
11187,2176,1
11188,863,4
11189,2689,8
11190,473,0
11191,2245,7
11192,1568,3
11193,566,3
11194,2382,1
11195,2348,8
11196,1377,1
11197,985,5
11198,1907,3
11199,1279,2
11200,160,3
11201,160,3
11202,160,3
11203,160,3
11204,566,3
11205,664,3
11206,664,3
11207,1670,3
11208,2227,3
11209,2182,3
11210,1526,0
11211,2304,6
11212,208,6
11213,2227,3
11214,480,1
11215,721,9
11216,1857,3
11217,1672,3
11218,2535,1
11219,1894,1
11220,1069,0
11221,448,3
11222,1946,0
11223,74,8
11224,1987,1
11225,2749,3
11226,1599,1
11227,160,3
11228,160,3
11229,2242,3
11230,448,0
11231,448,3
11232,2732,0
11233,1069,3
11234,1708,3
11235,470,1
11236,1082,6
11237,470,1
11238,2751,3
11239,372,1
11240,420,3
11241,1392,3
11242,1888,8
11243,113,9
11244,2388,3
11245,1382,3
11246,325,1
11247,1367,3
11248,931,1
11249,372,1
11250,1450,3
11251,1708,3
11252,2660,3
11253,141,3
11254,141,3
11255,141,1
11256,2263,8
11257,2422,3
11258,2103,8
11259,182,11
11260,900,8
11261,2086,1
11262,358,9
11263,2226,1
11264,873,0
11265,1562,1
11266,2662,0
11267,2190,3
11268,2535,1
11269,2462,8
11270,2544,3
11271,2426,8
11272,1708,3
11273,134,1
11274,253,3
11275,762,3
11276,603,3
11277,603,3
11278,603,1
11279,603,3
11280,603,3
11281,603,3
11282,1205,6
11283,215,6
11284,2346,0
11285,1563,6
11286,2103,1
11287,2574,3
11288,2217,3
11289,664,3
11290,2033,6
11291,1447,0
11292,2245,8
11293,2164,0
11294,2218,3
11295,2266,3
11296,2021,3
11297,604,0
11298,539,3
11299,664,0
11300,1337,3
11301,341,6
11302,932,3
11303,341,6
11304,1204,3
11305,141,8
11306,710,1
11307,765,3
11308,1700,3
11309,1526,3
11310,1370,3
11311,1337,3
11312,2468,1
11313,1065,3
11314,2241,6
11315,1382,3
11316,1788,13
11317,1700,3
11318,664,3
11319,847,3
11320,2458,3
11321,903,3
11322,1778,8
11323,928,1
11324,244,0
11325,196,0
11326,2404,3
11327,1628,3
11328,2697,0
11329,2697,0
11330,2484,3
11331,2476,3
11332,1563,8
11333,160,3
11334,1392,3
11335,29,7
11336,1697,3
11337,1697,3
11338,2246,3
11339,2142,3
11340,1096,3
11341,160,3
11342,1616,1
11343,446,1
11344,2729,3
11345,1475,11
11346,1890,3
11347,253,1
11348,563,6
11349,1141,1
11350,832,6
11351,1229,1
11352,706,3
11353,1195,0
11354,706,3
11355,2252,3
11356,138,14
11357,144,0
11358,323,2
11359,1641,14
11360,1563,2
11361,1260,0
11362,1682,3
11363,2294,5
11364,2748,0
11365,1778,6
11366,396,8
11367,2393,1
11368,2693,3
11369,1745,6
11370,393,0
11371,1561,0
11372,847,0
11373,1616,1
11374,63,3
11375,928,1
11376,1382,3
11377,1578,3
11378,416,3
11379,2424,3
11380,169,8
11381,768,3
11382,1808,3
11383,881,3
11384,1200,3
11385,965,3
11386,731,3
11387,302,3
11388,302,3
11389,2679,3
11390,2426,1
11391,517,2
11392,1141,1
11393,2388,9
11394,1144,3
11395,2336,0
11396,2336,3
11397,2336,3
11398,33,1
11399,1109,7
11400,1563,6
11401,1865,12
11402,1392,3
11403,916,3
11404,1435,0
11405,103,3
11406,2026,3
11407,1411,6
11408,1392,3
11409,1392,3
11410,160,0
11411,160,0
11412,160,0
11413,1393,3
11414,1621,1
11415,1210,2
11416,2421,8
11417,75,6
11418,108,3
11419,108,3
11420,2765,2
11421,1218,6
11422,2103,11
11423,2103,11
11424,230,6
11425,917,3
11426,2301,3
11427,141,1
11428,2297,3
11429,2103,1
11430,234,0
11431,1992,3
11432,1274,3
11433,2114,8
11434,983,3
11435,2195,3
11436,2562,3
11437,467,3
11438,372,1
11439,2003,3
11440,1578,3
11441,1578,3
11442,1675,9
11443,166,3
11444,2729,3
11445,900,0
11446,1874,2
11447,2262,3
11448,2312,1
11449,247,0
11450,1745,1
11451,1745,1
11452,1745,1
11453,1921,1
11454,2006,3
11455,2006,3
11456,1522,8
11457,5,9
11458,5,9
11459,5,9
11460,874,1
11461,1185,3
11462,517,2
11463,1018,1
11464,1316,3
11465,1153,11
11466,985,5
11467,5,3
11468,1395,3
11469,822,3
11470,159,1
11471,1840,3
11472,2,0
11473,2,0
11474,5,0
11475,5,7
11476,46,1
11477,2602,3
11478,1517,8
11479,1395,3
11480,2006,3
11481,2117,2
11482,1268,1
11483,2632,0
11484,2632,3
11485,2003,3
11486,1772,8
11487,1377,1
11488,480,1
11489,2227,3
11490,730,0
11491,720,3
11492,1799,3
11493,1799,3
11494,833,6
11495,2668,1
11496,2650,6
11497,1333,3
11498,160,8
11499,1725,0
11500,1218,6
11501,2605,3
11502,1001,3
11503,305,3
11504,305,3
11505,566,3
11506,1896,3
11507,2432,12
11508,247,0
11509,588,3
11510,588,3
11511,1861,3
11512,2026,3
11513,393,3
11514,2241,6
11515,1927,0
11516,1621,1
11517,1621,1
11518,1628,3
11519,873,0
11520,985,2
11521,1936,3
11522,1113,3
11523,2033,3
11524,2669,3
11525,954,3
11526,954,7
11527,790,14
11528,2003,3
11529,517,3
11530,1260,0
11531,1260,0
11532,985,13
11533,664,3
11534,2381,3
11535,393,0
11536,1150,0
11537,1799,3
11538,1515,3
11539,609,3
11540,2757,2
11541,2584,0
11542,631,3
11543,997,3
11544,1599,1
11545,999,3
11546,110,3
11547,2512,0
11548,1367,3
11549,1367,3
11550,1367,3
11551,1599,1
11552,701,3
11553,1578,3
11554,1578,3
11555,1367,3
11556,1685,1
11557,1522,0
11558,589,3
11559,2239,1
11560,566,3
11561,566,3
11562,448,3
11563,448,3
11564,1804,1
11565,2014,3
11566,1424,3
11567,2006,3
11568,201,3
11569,201,3
11570,585,6
11571,794,0
11572,2525,3
11573,1439,3
11574,1203,1
11575,1085,3
11576,75,6
11577,230,8
11578,84,3
11579,1773,3
11580,34,8
11581,1185,3
11582,1002,3
11583,1041,1
11584,2316,0
11585,160,3
11586,1069,3
11587,1700,3
11588,1561,0
11589,1561,0
11590,1491,3
11591,2196,11
11592,2196,11
11593,1004,3
11594,962,6
11595,201,3
11596,151,0
11597,886,2
11598,438,0
11599,861,3
11600,103,1
11601,2221,3
11602,2360,3
11603,2360,0
11604,2515,3
11605,603,1
11606,487,3
11607,1084,0
11608,1992,3
11609,1696,0
11610,154,7
11611,2032,6
11612,332,0
11613,2133,2
11614,1925,3
11615,1785,2
11616,757,3
11617,2032,6
11618,1420,6
11619,2507,6
11620,2390,11
11621,2390,11
11622,2390,11
11623,2390,11
11624,2390,11
11625,2390,7
11626,2390,7
11627,2390,7
11628,2390,7
11629,2390,7
11630,2390,11
11631,2032,6
11632,629,6
11633,1133,3
11634,372,1
11635,2032,6
11636,1755,3
11637,2288,3
11638,1152,1
11639,460,3
11640,2428,1
11641,1143,3
11642,2389,3
11643,2165,0
11644,2165,0
11645,1282,3
11646,1282,3
11647,1282,3
11648,2533,6
11649,1370,3
11650,664,3
11651,1907,3
11652,1564,3
11653,1599,1
11654,1599,1
11655,1599,1
11656,2729,3
11657,387,5
11658,1544,6
11659,1200,3
11660,448,3
11661,2507,6
11662,2507,6
11663,2585,6
11664,2113,6
11665,1737,0
11666,2336,0
11667,2667,3
11668,160,3
11669,201,3
11670,566,3
11671,566,3
11672,1228,3
11673,1386,3
11674,448,3
11675,302,3
11676,1526,3
11677,1550,3
11678,1550,3
11679,1550,3
11680,323,2
11681,659,2
11682,2331,0
11683,51,9
11684,2284,3
11685,1350,0
11686,1392,3
11687,1772,0
11688,393,3
11689,105,9
11690,1143,3
11691,969,3
11692,2432,12
11693,832,6
11694,2716,0
11695,2585,8
11696,393,0
11697,94,3
11698,1808,3
11699,2718,0
11700,2021,3
11701,297,3
11702,160,1
11703,829,2
11704,2241,7
11705,1166,3
11706,1883,3
11707,2318,0
11708,320,3
11709,480,1
11710,1526,3
11711,247,0
11712,2003,11
11713,2003,11
11714,2003,11
11715,2003,11
11716,2472,0
11717,945,3
11718,2535,1
11719,701,3
11720,1857,3
11721,1262,3
11722,2390,11
11723,923,3
11724,66,8
11725,2613,3
11726,1640,3
11727,924,1
11728,201,3
11729,1621,1
11730,1621,1
11731,1621,1
11732,1621,1
11733,1621,1
11734,1317,3
11735,2143,3
11736,923,0
11737,923,0
11738,1621,1
11739,1821,1
11740,387,1
11741,437,3
11742,1969,3
11743,2056,3
11744,2103,6
11745,2103,6
11746,2476,3
11747,1969,3
11748,995,0
11749,995,0
11750,1628,3
11751,544,0
11752,201,13
11753,1522,8
11754,2490,3
11755,1804,1
11756,2032,6
11757,2032,6
11758,1213,3
11759,1092,3
11760,531,3
11761,1621,1
11762,2003,3
11763,2003,3
11764,2681,3
11765,938,1
11766,1621,1
11767,2053,1
11768,2241,6
11769,1319,11
11770,1069,3
11771,1730,3
11772,1393,3
11773,985,5
11774,1795,0
11775,327,1
11776,2021,3
11777,2021,3
11778,857,3
11779,2001,6
11780,2003,11
11781,2003,11
11782,2003,11
11783,2003,7
11784,2696,0
11785,631,0
11786,2032,6
11787,110,8
11788,141,0
11789,141,0
11790,141,0
11791,1992,3
11792,1992,3
11793,1992,3
11794,1125,3
11795,1125,3
11796,1193,3
11797,2227,3
11798,2227,3
11799,2278,3
11800,1069,3
11801,985,5
11802,2003,3
11803,1360,3
11804,175,3
11805,1319,11
11806,1319,11
11807,1319,11
11808,2032,6
11809,2072,6
11810,188,9
11811,2045,11
11812,2103,8
11813,2103,8
11814,2188,6
11815,951,0
11816,94,3
11817,2003,11
11818,2359,8
11819,201,3
11820,201,3
11821,323,2
11822,323,2
11823,1020,0
11824,2103,11
11825,2103,11
11826,2103,11
11827,1205,6
11828,302,3
11829,489,3
11830,1392,3
11831,1101,11
11832,138,14
11833,2003,11
11834,1382,3
11835,2257,0
11836,927,1
11837,2465,3
11838,1748,3
11839,1621,1
11840,1621,1
11841,2003,11
11842,1214,0
11843,1250,3
11844,1250,3
11845,75,6
11846,2003,11
11847,938,1
11848,657,3
11849,2003,3
11850,1769,3
11851,2059,3
11852,2003,11
11853,138,14
11854,2621,3
11855,1319,12
11856,1393,3
11857,1166,3
11858,472,3
11859,2385,3
11860,1970,3
11861,448,3
11862,92,3
11863,2196,11
11864,1515,3
11865,1741,6
11866,650,1
11867,2088,6
11868,2003,7
11869,280,3
11870,2086,1
11871,1319,11
11872,1821,1
11873,175,3
11874,2643,8
11875,2524,6
11876,2426,3
11877,1201,3
11878,1915,11
11879,1915,11
11880,1578,3
11881,1685,1
11882,2366,1
11883,247,0
11884,1306,3
11885,1365,2
11886,448,3
11887,2307,0
11888,1992,3
11889,2331,3
11890,1992,3
11891,1439,3
11892,2289,7
11893,1360,3
11894,1274,3
11895,1392,0
11896,448,0
11897,448,3
11898,427,3
11899,2301,3
11900,1515,3
11901,63,3
11902,1200,3
11903,2028,1
11904,138,3
11905,2028,1
11906,2706,3
11907,1497,1
11908,1201,8
11909,1936,11
11910,1561,0
11911,448,3
11912,1672,3
11913,1230,8
11914,76,2
11915,74,3
11916,1382,3
11917,1382,3
11918,1382,3
11919,757,3
11920,370,8
11921,1082,6
11922,1795,3
11923,480,1
11924,841,8
11925,1692,3
11926,2298,1
11927,2577,3
11928,963,3
11929,1563,6
11930,341,6
11931,2227,3
11932,2641,3
11933,1125,3
11934,2003,11
11935,2103,11
11936,220,3
11937,2262,0
11938,2665,6
11939,2095,0
11940,2731,3
11941,74,3
11942,1074,3
11943,2690,0
11944,2103,8
11945,1271,3
11946,2003,3
11947,2003,3
11948,2227,3
11949,903,3
11950,990,0
11951,1616,1
11952,2006,3
11953,2540,7
11954,1327,3
11955,2006,3
11956,267,3
11957,448,3
11958,970,6
11959,1563,6
11960,1563,6
11961,2476,3
11962,2381,0
11963,160,3
11964,474,8
11965,74,6
11966,1323,6
11967,1319,3
11968,1417,6
11969,2524,6
11970,2102,7
11971,2280,2
11972,1282,3
11973,1896,2
11974,439,8
11975,2476,3
11976,1121,3
11977,1628,3
11978,1656,3
11979,1367,3
11980,1319,3
11981,1367,3
11982,1708,3
11983,1708,3
11984,240,1
11985,999,0
11986,1962,6
11987,160,3
11988,903,14
11989,2623,13
11990,863,4
11991,2616,13
11992,2303,0
11993,2570,3
11994,1953,3
11995,1515,3
11996,1515,3
11997,1515,3
11998,2156,0
11999,1389,0
12000,1165,3
12001,2309,3
12002,1970,3
12003,141,3
12004,1337,3
12005,1337,3
12006,2540,11
12007,1600,3
12008,2147,3
12009,1936,11
12010,50,6
12011,2345,3
12012,2262,3
12013,1512,2
12014,837,1
12015,2336,0
12016,634,1
12017,1165,3
12018,448,3
12019,732,0
12020,732,0
12021,732,0
12022,1698,1
12023,1788,13
12024,2103,7
12025,201,3
12026,1003,3
12027,201,3
12028,900,8
12029,5,3
12030,5,3
12031,5,3
12032,2278,3
12033,830,9
12034,1838,0
12035,175,3
12036,2086,1
12037,1071,3
12038,2262,3
12039,1082,8
12040,175,3
12041,2335,3
12042,201,3
12043,753,3
12044,2190,3
12045,1337,3
12046,2196,11
12047,1844,0
12048,926,1
12049,636,1
12050,220,3
12051,2103,1
12052,664,3
12053,2309,3
12054,2043,0
12055,2407,3
12056,1208,1
12057,2113,6
12058,1295,0
12059,1085,3
12060,267,3
12061,1281,3
12062,1125,3
12063,1549,3
12064,1319,13
12065,1208,1
12066,538,9
12067,2591,6
12068,247,0
12069,2535,1
12070,1201,3
12071,1148,1
12072,1393,3
12073,1201,3
12074,1807,8
12075,221,5
12076,1557,8
12077,1730,3
12078,1730,3
12079,480,1
12080,2476,3
12081,2476,3
12082,2476,3
12083,2476,3
12084,2476,3
12085,2476,3
12086,2331,3
12087,74,3
12088,415,3
12089,204,3
12090,448,0
12091,2003,3
12092,835,3
12093,1185,3
12094,1208,1
12095,1434,3
12096,827,1
12097,1602,1
12098,1215,3
12099,1215,3
12100,1215,3
12101,1215,3
12102,1319,6
12103,648,6
12104,701,3
12105,1576,3
12106,1030,3
12107,1140,3
12108,121,8
12109,257,1
12110,2412,1
12111,1563,6
12112,2072,6
12113,954,7
12114,1392,3
12115,2459,3
12116,2459,3
12117,2708,8
12118,830,3
12119,233,0
12120,1986,3
12121,880,8
12122,1794,0
12123,1872,3
12124,2476,3
12125,359,8
12126,448,3
12127,273,3
12128,5,9
12129,1695,11
12130,903,3
12131,1650,11
12132,1661,3
12133,1803,1
12134,2557,3
12135,1392,3
12136,1392,3
12137,2411,9
12138,1902,3
12139,1247,0
12140,1415,8
12141,837,1
12142,2003,3
12143,2003,11
12144,141,3
12145,1799,3
12146,2309,3
12147,2331,0
12148,2193,1
12149,2032,6
12150,208,6
12151,359,6
12152,359,6
12153,2585,6
12154,585,6
12155,266,6
12156,1205,6
12157,1563,6
12158,1292,0
12159,938,1
12160,1761,1
12161,709,9
12162,928,1
12163,1599,1
12164,1621,1
12165,924,1
12166,480,1
12167,1891,1
12168,1022,1
12169,498,1
12170,489,1
12171,938,1
12172,2468,1
12173,1621,1
12174,1599,1
12175,1599,1
12176,1772,6
12177,175,13
12178,2032,6
12179,2032,0
12180,2103,6
12181,5,0
12182,160,3
12183,942,8
12184,1730,3
12185,249,8
12186,2432,1
12187,1599,1
12188,617,11
12189,112,9
12190,1421,6
12191,2103,3
12192,2103,3
12193,2103,3
12194,1201,3
12195,2230,0
12196,2536,3
12197,1260,0
12198,1745,1
12199,671,8
12200,84,3
12201,141,11
12202,141,0
12203,448,3
12204,448,3
12205,2673,0
12206,470,3
12207,344,5
12208,192,3
12209,757,3
12210,2412,3
12211,1412,0
12212,2103,11
12213,2233,8
12214,1113,3
12215,999,3
12216,1412,7
12217,1924,3
12218,2764,0
12219,1222,3
12220,517,3
12221,480,1
12222,11,1
12223,359,6
12224,1681,1
12225,1374,1
12226,8,1
12227,218,0
12228,975,3
12229,108,3
12230,572,8
12231,1374,1
12232,1147,7
12233,1405,0
12234,2657,3
12235,1083,3
12236,1666,0
12237,175,8
12238,175,8
12239,175,8
12240,2112,8
12241,175,8
12242,2294,5
12243,2103,8
12244,141,1
12245,2675,5
12246,62,5
12247,175,8
12248,2716,3
12249,1785,2
12250,1298,2
12251,2007,8
12252,175,0
12253,359,8
12254,1505,2
12255,1772,8
12256,1597,8
12257,381,0
12258,832,6
12259,587,8
12260,1856,5
12261,175,8
12262,2691,8
12263,1666,0
12264,1999,1
12265,1166,3
12266,1166,3
12267,1166,3
12268,2006,8
12269,1856,0
12270,2006,8
12271,2107,8
12272,2691,8
12273,1772,8
12274,1147,8
12275,1772,8
12276,536,8
12277,1274,0
12278,585,8
12279,1505,2
12280,1772,8
12281,2107,8
12282,2596,8
12283,1525,3
12284,1843,2
12285,284,8
12286,1193,1
12287,2691,8
12288,175,3
12289,1772,8
12290,1661,3
12291,1381,0
12292,1216,8
12293,160,3
12294,2381,0
12295,1357,1
12296,2086,1
12297,605,0
12298,141,1
12299,141,1
12300,141,1
12301,924,1
12302,1799,1
12303,1587,0
12304,45,3
12305,1851,3
12306,1960,3
12307,1185,3
12308,1667,3
12309,2374,6
12310,2396,1
12311,2476,3
12312,2021,3
12313,1960,3
12314,2102,7
12315,913,0
12316,160,3
12317,160,3
12318,1405,0
12319,1628,3
12320,1016,9
12321,2011,3
12322,2710,3
12323,2710,3
12324,34,8
12325,341,6
12326,1367,3
12327,1367,3
12328,2003,6
12329,2199,1
12330,1778,6
12331,1687,3
12332,2657,3
12333,2262,0
12334,1730,3
12335,1392,3
12336,1259,6
12337,2262,0
12338,2658,3
12339,1201,3
12340,2413,3
12341,81,6
12342,1061,6
12343,2336,0
12344,444,3
12345,2227,3
12346,2227,3
12347,1199,8
12348,1177,0
12349,1986,3
12350,2336,0
12351,1148,3
12352,2003,6
12353,1984,3
12354,2003,6
12355,666,7
12356,2359,8
12357,1858,3
12358,1757,1
12359,2139,4
12360,2139,4
12361,2003,0
12362,1201,7
12363,2278,3
12364,2003,3
12365,757,3
12366,2358,3
12367,172,3
12368,1992,3
12369,1833,3
12370,1833,3
12371,480,1
12372,566,3
12373,2006,3
12374,2605,3
12375,1947,3
12376,2389,0
12377,2230,6
12378,2389,0
12379,1382,3
12380,1392,3
12381,754,0
12382,903,3
12383,284,8
12384,2476,3
12385,2476,3
12386,2722,7
12387,2025,0
12388,1882,3
12389,1882,3
12390,1882,3
12391,1882,3
12392,1882,3
12393,2227,7
12394,1491,3
12395,1730,3
12396,1769,3
12397,201,3
12398,2271,1
12399,448,3
12400,2669,3
12401,2241,6
12402,2227,3
12403,2679,3
12404,2693,3
12405,2086,1
12406,75,6
12407,1708,3
12408,1708,3
12409,2227,3
12410,144,1
12411,1882,3
12412,1882,0
12413,1882,0
12414,1882,0
12415,1882,3
12416,1882,3
12417,2003,11
12418,739,6
12419,2432,3
12420,1578,3
12421,268,8
12422,284,8
12423,2113,6
12424,337,6
12425,1986,3
12426,2368,3
12427,1029,1
12428,900,0
12429,1708,3
12430,1708,3
12431,1708,3
12432,1708,3
12433,1708,3
12434,1708,3
12435,1708,3
12436,1858,3
12437,1902,3
12438,130,0
12439,1582,1
12440,794,0
12441,1919,3
12442,2006,3
12443,2103,1
12444,2103,1
12445,2566,1
12446,1439,3
12447,1002,3
12448,266,0
12449,138,3
12450,1992,3
12451,1082,8
12452,2406,1
12453,1757,1
12454,1018,1
12455,1029,1
12456,1315,1
12457,5,0
12458,2003,11
12459,1578,3
12460,1502,8
12461,1002,3
12462,1561,0
12463,2336,0
12464,370,8
12465,2459,3
12466,2459,3
12467,1337,3
12468,1882,3
12469,1882,3
12470,143,0
12471,201,3
12472,1392,3
12473,2262,0
12474,264,0
12475,1282,3
12476,1883,3
12477,201,3
12478,2716,0
12479,2716,0
12480,141,6
12481,1177,11
12482,144,1
12483,2006,3
12484,2104,0
12485,2203,1
12486,2632,0
12487,979,0
12488,901,8
12489,1917,3
12490,621,1
12491,1468,8
12492,266,0
12493,664,3
12494,2263,0
12495,2592,1
12496,160,3
12497,1778,8
12498,1532,3
12499,701,3
12500,2389,0
12501,2389,0
12502,2228,0
12503,480,1
12504,152,2
12505,299,3
12506,2018,0
12507,656,1
12508,1745,6
12509,1649,3
12510,1758,13
12511,103,1
12512,2305,5
12513,2196,11
12514,2685,3
12515,2223,3
12516,2223,3
12517,535,2
12518,848,0
12519,2425,3
12520,2300,0
12521,267,3
12522,1305,1
12523,2556,2
12524,1018,1
12525,2556,2
12526,1282,3
12527,691,9
12528,1862,1
12529,2465,3
12530,790,0
12531,2465,3
12532,731,3
12533,308,3
12534,1527,0
12535,1392,3
12536,1094,3
12537,2006,3
12538,2006,3
12539,566,3
12540,1745,1
12541,2003,3
12542,474,8
12543,2465,3
12544,2577,0
12545,2227,3
12546,2227,3
12547,2006,3
12548,2003,3
12549,985,5
12550,1319,11
12551,2113,6
12552,2227,3
12553,2227,3
12554,141,3
12555,1882,0
12556,1882,3
12557,1882,3
12558,1882,3
12559,1185,3
12560,832,0
12561,629,6
12562,1254,0
12563,1392,3
12564,1598,6
12565,103,0
12566,1862,1
12567,2227,3
12568,133,6
12569,480,1
12570,2215,1
12571,2609,6
12572,1599,1
12573,1319,7
12574,1634,1
12575,1192,0
12576,2381,0
12577,43,6
12578,1578,3
12579,176,3
12580,236,0
12581,2342,1
12582,1599,1
12583,359,6
12584,359,6
12585,359,6
12586,359,6
12587,359,6
12588,2003,3
12589,1724,0
12590,1724,0
12591,2004,9
12592,2004,9
12593,379,3
12594,832,0
12595,913,0
12596,825,12
12597,825,12
12598,825,12
12599,825,12
12600,170,3
12601,1337,3
12602,1769,3
12603,2389,3
12604,2679,3
12605,1565,0
12606,144,1
12607,236,0
12608,1488,3
12609,2430,11
12610,2277,3
12611,2286,5
12612,304,0
12613,1871,0
12614,1656,8
12615,1741,6
12616,1666,3
12617,359,8
12618,359,8
12619,359,8
12620,359,7
12621,359,7
12622,359,8
12623,141,3
12624,1902,0
12625,201,3
12626,1992,3
12627,1992,3
12628,160,3
12629,1641,3
12630,1641,3
12631,1641,3
12632,1641,3
12633,2476,3
12634,1992,3
12635,829,5
12636,1804,1
12637,2426,3
12638,2077,11
12639,175,8
12640,2492,1
12641,821,3
12642,137,0
12643,1671,3
12644,28,9
12645,201,3
12646,753,3
12647,788,1
12648,924,1
12649,1758,13
12650,102,9
12651,2114,8
12652,141,8
12653,1392,3
12654,1757,1
12655,2173,3
12656,621,1
12657,2262,3
12658,1656,3
12659,1656,3
12660,1691,0
12661,2213,0
12662,1999,1
12663,2241,6
12664,1992,3
12665,201,3
12666,1992,3
12667,449,3
12668,1992,0
12669,1085,3
12670,1871,3
12671,385,0
12672,2241,6
12673,1134,0
12674,220,0
12675,1002,3
12676,1002,3
12677,664,3
12678,664,3
12679,664,3
12680,664,3
12681,359,7
12682,1610,3
12683,75,3
12684,269,1
12685,29,3
12686,1944,3
12687,1515,3
12688,1515,3
12689,247,0
12690,290,3
12691,290,3
12692,2467,1
12693,759,1
12694,791,3
12695,1833,3
12696,2511,1
12697,2227,3
12698,1002,3
12699,1002,3
12700,60,3
12701,347,3
12702,1185,3
12703,1185,3
12704,1993,0
12705,1002,3
12706,1002,3
12707,1433,6
12708,201,3
12709,1367,3
12710,1367,3
12711,1367,3
12712,1367,3
12713,1367,3
12714,1367,3
12715,1367,3
12716,2139,3
12717,2139,3
12718,2139,4
12719,1434,3
12720,34,0
12721,2502,3
12722,531,3
12723,934,1
12724,1223,8
12725,305,3
12726,184,9
12727,449,3
12728,449,3
12729,2710,3
12730,266,0
12731,1392,3
12732,160,3
12733,705,7
12734,2358,3
12735,664,3
12736,1992,3
12737,1002,3
12738,1113,3
12739,1439,3
12740,1439,3
12741,1439,3
12742,1607,3
12743,924,1
12744,926,1
12745,1021,1
12746,2571,3
12747,2113,6
12748,141,0
12749,1185,3
12750,1185,3
12751,2227,3
12752,2296,0
12753,2593,3
12754,2003,3
12755,2003,3
12756,2003,3
12757,2006,3
12758,2006,3
12759,2006,3
12760,2006,3
12761,1056,0
12762,1621,1
12763,1029,1
12764,2278,3
12765,2025,0
12766,1641,3
12767,903,3
12768,903,3
12769,449,3
12770,449,0
12771,449,3
12772,2476,3
12773,1221,6
12774,785,6
12775,99,3
12776,99,3
12777,32,3
12778,743,3
12779,160,3
12780,160,3
12781,160,3
12782,2301,3
12783,2301,3
12784,1757,1
12785,1843,7
12786,1806,7
12787,1120,13
12788,1120,13
12789,919,3
12790,2686,9
12791,36,3
12792,2459,3
12793,272,3
12794,266,6
12795,1755,3
12796,1392,3
12797,2370,0
12798,141,3
12799,141,0
12800,2241,2
12801,2508,1
12802,724,3
12803,1559,0
12804,2338,3
12805,75,3
12806,1656,3
12807,141,3
12808,1563,6
12809,2017,8
12810,2564,1
12811,2072,6
12812,1686,3
12813,2003,3
12814,74,8
12815,672,2
12816,1992,3
12817,2241,7
12818,757,3
12819,2252,3
12820,2103,7
12821,1046,0
12822,2561,0
12823,2283,11
12824,2283,11
12825,1201,3
12826,208,7
12827,903,3
12828,1563,6
12829,1642,8
12830,2632,3
12831,1785,11
12832,664,3
12833,1296,0
12834,1201,3
12835,1201,3
12836,1201,3
12837,2261,3
12838,2006,3
12839,1972,0
12840,1404,3
12841,950,3
12842,1656,3
12843,1656,3
12844,449,3
12845,2358,3
12846,1199,8
12847,2321,8
12848,144,1
12849,2288,3
12850,1785,2
12851,2023,2
12852,1685,8
12853,1685,8
12854,1299,3
12855,2737,6
12856,744,7
12857,201,3
12858,201,3
12859,175,3
12860,730,0
12861,2467,1
12862,94,3
12863,1392,3
12864,1392,3
12865,1392,3
12866,1392,3
12867,2103,11
12868,2103,11
12869,108,3
12870,2283,11
12871,2246,3
12872,2246,3
12873,2246,3
12874,664,3
12875,94,3
12876,716,1
12877,1398,1
12878,1645,3
12879,160,3
12880,825,12
12881,448,0
12882,2025,3
12883,1633,6
12884,1212,6
12885,1392,3
12886,2702,3
12887,2252,3
12888,201,3
12889,1627,7
12890,160,3
12891,2248,3
12892,27,6
12893,789,7
12894,2426,3
12895,74,6
12896,2327,0
12897,141,0
12898,141,0
12899,141,0
12900,141,0
12901,141,3
12902,320,0
12903,753,3
12904,1353,2
12905,591,5
12906,2102,8
12907,2033,6
12908,2359,8
12909,1730,3
12910,1420,6
12911,1515,3
12912,160,0
12913,1579,3
12914,2241,6
12915,2353,3
12916,2227,3
12917,1527,3
12918,1199,8
12919,201,3
12920,201,3
12921,2278,3
12922,1125,3
12923,1125,3
12924,141,0
12925,1860,0
12926,1577,0
12927,1818,0
12928,2380,3
