movie,genres,director,stars
8540,1,1835,3315
8541,4,2486,3561
8542,0,3251,2599
8543,0,2320,1176
8544,4,3229,3560
8545,1,1654,103
8546,14,3451,706
8547,20,473,1098
8548,0,2686,2839
8549,4,3452,3562
8550,0,3453,3563
8551,4,3454,3564
8552,2,3455,3565
8553,4,2896,2012
8554,0,2831,2975
8555,6,3456,3566
8556,5,3457,3567
8557,0,2762,117
8558,0,5,3174
8559,7,3458,3568
8560,0,3459,416
8561,0,609,185
8562,4,3460,3569
8563,6,3461,3335
8564,5,3462,3236
8565,0,3463,3570
8566,1,3464,3571
8567,1,3465,3572
8568,2,3466,1013
8569,4,3179,3573
8570,7,3467,3574
8571,6,3468,3575
8572,10,3469,3576
8573,10,3470,3577
8574,1,3471,3578
8575,4,3471,3578
8576,4,3472,3560
8577,4,3472,3560
8578,4,3473,3579
8579,4,3474,3580
8580,2,3475,292
8581,4,2283,1094
8582,4,789,3581
8583,7,2170,3582
8584,0,3476,2853
8585,1,3477,3583
8586,0,407,2980
8587,10,3478,2112
8588,0,2510,3584
8589,0,2349,3585
8590,0,2804,3586
8591,0,2415,39
8592,0,2474,80
8593,0,2073,545
8594,0,1385,937
8595,0,3106,3360
8596,0,3479,1723
8597,0,3279,3370
8598,0,1775,39
8599,0,3012,3174
8600,0,2501,3447
8601,0,1775,3193
8602,0,2434,3534
8603,0,46,2475
8604,0,3480,3587
8605,4,52,393
8606,4,3481,3354
8607,0,3482,578
8608,1,3483,3588
8609,0,1987,2692
8610,7,2983,702
8611,6,3484,2781
8612,2,3485,3589
8613,4,1161,3590
8614,1,2019,2610
8615,6,3486,3591
8616,5,3042,380
8617,10,3487,3592
8618,0,519,80
8619,7,3488,3593
8620,1,573,886
8621,4,755,3594
8622,2,3489,3595
8623,2,3490,3596
8624,1,3491,3597
8625,0,3492,1634
8626,7,3493,3598
8627,2,3494,2120
8628,4,3495,3599
8629,2,3496,3600
8630,2,3466,3601
8631,4,2231,3438
8632,7,3497,3602
8633,4,1503,3175
8634,7,2074,2893
8635,18,3202,3267
8636,18,152,3603
8637,4,64,3271
8638,7,3498,2624
8639,1,78,110
8640,5,3499,2599
8641,6,3500,3604
8642,6,2387,3605
8643,6,3501,3606
8644,6,3502,3607
8645,18,3503,3608
8646,4,3504,1636
8647,4,1778,3609
8648,4,3505,3610
8649,18,3506,3611
8650,4,1745,3612
8651,12,3507,2559
8652,0,3508,1098
8653,4,3472,3354
8654,4,1313,637
8655,5,244,403
8656,6,1299,3335
8657,0,749,1450
8658,4,3184,3613
8659,0,3509,3614
8660,10,445,675
8661,4,102,3615
8662,5,3510,3616
8663,0,3243,2770
8664,20,1188,2847
8665,4,968,3315
8666,0,3511,2555
8667,6,3512,1483
8668,1,3513,3617
8669,6,3277,3618
8670,0,3514,67
8671,2,3515,1750
8672,4,2532,3619
8673,6,3516,2527
8674,0,3517,3620
8675,4,2571,3621
8676,4,2973,2955
8677,10,3518,3622
8678,4,2901,112
8679,20,3519,3623
8680,4,775,718
8681,6,3520,2541
8682,0,3521,3230
8683,18,1914,153
8684,4,3310,527
8685,2,3522,3624
8686,0,2388,117
8687,18,2668,2424
8688,7,3480,3625
8689,7,85,3626
8690,0,2889,2822
8691,4,1984,91
8692,7,3523,3627
8693,1,2454,3628
8694,4,64,103
8695,5,1090,3629
8696,0,2435,3445
8697,4,3524,3630
8698,2,3525,1986
8699,2,2513,3631
8700,7,2730,2867
8701,0,2469,704
8702,0,2202,1532
8703,4,3047,3632
8704,10,3249,2556
8705,20,2045,3633
8706,6,3520,2541
8707,18,3526,3634
8708,4,1589,3635
8709,4,3527,2049
8710,6,3528,3636
8711,2,3529,3637
8712,1,2461,65
8713,2,3450,3638
8714,4,3530,3639
8715,0,3531,2286
8716,5,3532,3640
8717,4,1548,1574
8718,4,3533,3313
8719,2,3534,3641
8720,0,2328,1377
8721,2,3206,3642
8722,4,3535,3643
8723,18,3536,652
8724,6,3537,3644
8725,4,3538,3645
8726,4,3539,3646
8727,0,1119,710
8728,7,3540,1819
8729,4,3541,3647
8730,0,2485,2928
8731,7,3542,3648
8732,7,3543,3649
8733,2,476,3650
8734,4,130,3651
8735,7,769,3652
8736,4,3544,3653
8737,0,3545,3654
8738,4,3546,367
8739,18,3547,5
8740,4,803,1915
8741,0,712,3655
8742,4,3055,3410
8743,0,3115,1728
8744,4,3548,3179
8745,4,1628,2599
8746,6,3549,3656
8747,0,3550,3657
8748,4,3551,3658
8749,4,370,97
8750,7,3552,86
8751,10,3553,3659
8752,4,3228,3315
8753,4,3554,2543
8754,7,158,957
8755,4,1814,587
8756,20,2231,3660
8757,4,3555,1436
8758,4,3556,3661
8759,7,3557,185
8760,0,2528,521
8761,0,3558,3121
8762,1,1960,3662
8763,0,2810,3663
8764,0,3471,3578
8765,4,1871,1130
8766,2,3559,3664
8767,4,3560,2747
8768,4,2423,3665
8769,2,3561,3666
8770,4,3530,3667
8771,1,77,730
8772,7,3562,3668
8773,20,3563,3669
8774,4,3564,3639
8775,4,2790,865
8776,0,2484,1208
8777,6,3565,3670
8778,4,3566,3671
8779,4,1823,3672
8780,4,3567,3673
8781,0,2206,3489
8782,4,2421,3674
8783,1,2489,3675
8784,6,3568,3676
8785,4,703,3148
8786,0,1074,96
8787,4,3569,1118
8788,6,3570,3677
8789,4,3571,3678
8790,1,3572,3679
8791,2,2121,3172
8792,2,1610,3680
8793,6,3573,3681
8794,4,3460,3682
8795,18,3574,248
8796,0,2348,3093
8797,0,154,91
8798,1,2614,3539
8799,4,94,3683
8800,1,3575,3684
8801,7,421,37
8802,2,3124,3175
8803,2,3576,3685
8804,0,1382,1723
8805,0,2370,1532
8806,4,2857,3610
8807,0,2556,112
8808,0,258,3686
8809,0,1887,2951
8810,0,3577,3687
8811,6,3578,1547
8812,0,2237,3688
8813,0,2237,3689
8814,4,3155,380
8815,4,598,2286
8816,2,3579,57
8817,4,3580,3690
8818,0,448,383
8819,2,2874,442
8820,18,2888,80
8821,0,1145,2452
8822,2,3581,3691
8823,2,3582,3692
8824,0,3276,3397
8825,2,3583,2964
8826,2,3584,2964
8827,2,3585,2964
8828,2,3586,3693
8829,4,3474,3694
8830,6,3520,2541
8831,6,3520,2541
8832,2,476,408
8833,4,2749,78
8834,6,3587,3455
8835,2,3584,2429
8836,4,3588,3695
8837,0,3589,3696
8838,2,2764,1636
8839,18,261,3216
8840,7,3129,3216
8841,1,3590,3155
8842,10,3505,3697
8843,5,591,3698
8844,5,795,372
8845,1,3591,3699
8846,4,3592,3700
8847,7,2488,3701
8848,0,3250,613
8849,0,3364,3113
8850,4,1994,3702
8851,4,3593,3137
8852,4,3594,3137
8853,5,3595,826
8854,0,159,1665
8855,0,2073,545
8856,1,3596,3703
8857,10,3597,3704
8858,7,859,251
8859,6,3009,3705
8860,0,3598,3706
8861,8,3599,3707
8862,4,3600,2644
8863,1,1526,3708
8864,2,3157,3709
8865,2,3601,3110
8866,0,1044,2997
8867,5,3602,3710
8868,20,3603,2743
8869,0,288,1835
8870,0,116,2936
8871,7,3604,3488
8872,4,3605,3711
8873,10,3606,3712
8874,0,2297,3713
8875,2,3607,3714
8876,4,2671,1053
8877,2,3608,3715
8878,2,3609,3716
8879,5,3053,1129
8880,2,3610,403
8881,0,3611,3717
8882,0,1474,114
8883,4,47,933
8884,4,2297,3718
8885,2,3612,3719
8886,0,808,1016
8887,0,1648,2949
8888,10,3613,3720
8889,5,3614,2232
8890,4,3615,3193
8891,2,3616,309
8892,18,3617,3721
8893,2,3618,3624
8894,4,2583,9
8895,4,3442,341
8896,10,3619,3722
8897,4,1823,3672
8898,4,896,15
8899,4,3620,3723
8900,7,1051,3724
8901,7,2882,3417
8902,7,3621,24
8903,7,3622,2991
8904,6,3520,2541
8905,7,3623,3725
8906,4,1892,3726
8907,4,3624,3727
8908,1,3625,3245
8909,2,3626,2557
8910,10,818,3728
8911,5,1997,1966
8912,2,3627,3729
8913,18,3628,3730
8914,0,3123,2945
8915,18,61,3731
8916,5,3480,12
8917,4,3629,3732
8918,5,2550,1044
8919,10,3630,3733
8920,18,106,3093
8921,0,358,3734
8922,7,1120,1638
8923,0,3492,3735
8924,0,2237,3689
8925,0,3631,3734
8926,7,3632,3005
8927,4,3633,3736
8928,0,3634,3737
8929,18,3635,3738
8930,7,2763,3739
8931,18,1021,2980
8932,0,3636,3740
8933,18,2803,3539
8934,0,3637,242
8935,4,2423,3741
8936,4,3566,3671
8937,4,1814,2342
8938,1,3638,3742
8939,4,2231,3743
8940,1,2231,3744
8941,6,2387,3745
8942,10,3357,2747
8943,7,2805,3746
8944,0,3639,3747
8945,4,3640,1479
8946,4,1569,3748
8947,2,3641,493
8948,7,1960,132
8949,10,3642,49
8950,0,2457,1016
8951,10,272,3749
8952,4,1686,57
8953,7,3059,3750
8954,4,2718,1835
8955,7,45,2787
8956,4,2676,3751
8957,0,1905,3752
8958,4,611,3753
8959,18,1984,2280
8960,18,220,949
8961,0,3643,2975
8962,4,2987,3148
8963,0,817,307
8964,4,3644,2440
8965,10,3645,3754
8966,4,3319,3440
8967,4,3646,3673
8968,4,2920,3068
8969,2,3193,91
8970,5,3647,3755
8971,4,3648,3756
8972,2,2719,77
8973,12,3649,3757
8974,4,3650,1361
8975,0,2042,3758
8976,7,3202,3721
8977,7,15,2847
8978,7,358,0
8979,0,1801,3759
8980,7,3651,3760
8981,0,2756,837
8982,6,2823,3761
8983,0,2280,3762
8984,4,3652,3763
8985,4,2075,2895
8986,6,3653,3764
8987,4,3654,3765
8988,6,3655,3766
8989,4,3414,3767
8990,4,2399,3699
8991,0,3656,3768
8992,18,3657,3769
8993,8,2093,1977
8994,18,1839,1860
8995,1,2796,1636
8996,5,3114,1313
8997,4,187,428
8998,4,3658,3450
8999,7,3659,225
9000,2,3660,1075
9001,4,42,1050
9002,6,3661,3770
9003,18,739,3231
9004,4,3662,3572
9005,14,3663,3771
9006,5,3664,926
9007,18,3665,112
9008,2,3160,3772
9009,0,3666,383
9010,4,3566,3773
9011,4,3667,3742
9012,4,3668,3774
9013,4,3669,3775
9014,2,1407,686
9015,7,3279,3398
9016,2,3670,3061
9017,6,3671,3776
9018,2,3672,2290
9019,5,3673,13
9020,0,3674,3341
9021,4,401,3777
9022,7,1359,39
9023,4,3103,3778
9024,4,3675,3779
9025,5,3676,3780
9026,4,3530,3781
9027,5,3676,3780
9028,5,3676,3780
9029,1,3677,3782
9030,1,3678,3429
9031,1,3679,3429
9032,1,3680,3245
9033,1,3681,3245
9034,1,3680,3245
9035,1,3682,3245
9036,4,1934,3049
9037,0,2237,3783
9038,0,2237,2177
9039,4,3683,3784
9040,6,3684,3785
9041,0,3685,3423
9042,4,1303,428
9043,4,130,1847
9044,18,3686,957
9045,4,3687,2135
9046,18,2172,866
9047,4,3688,3786
9048,0,810,91
9049,4,3689,3787
9050,20,2202,3788
9051,7,3690,3789
9052,7,2982,3431
9053,1,3668,3192
9054,2,3691,3790
9055,0,298,103
9056,4,3405,3593
9057,2,3692,3791
9058,10,3693,3792
9059,4,3694,3793
9060,0,1990,3333
9061,0,1990,2109
9062,2,3695,3794
9063,7,2885,2783
9064,4,3696,3795
9065,4,2757,2049
9066,4,3181,3680
9067,4,3697,3796
9068,2,3698,1636
9069,4,3699,3797
9070,4,3700,3798
9071,7,3701,1098
9072,0,3702,8
9073,0,1758,3626
9074,0,476,1397
9075,7,2980,3799
9076,0,2695,3037
9077,5,3703,3534
9078,1,1385,578
9079,1,3703,3782
9080,0,3704,3101
9081,6,3705,3800
9082,0,3572,3196
9083,4,400,3271
9084,0,1755,61
9085,4,1809,3271
9086,18,3706,3801
9087,0,3707,3802
9088,5,3708,3803
9089,7,258,3238
9090,10,206,3136
9091,4,3709,3804
9092,0,173,1996
9093,7,3710,3805
9094,4,3711,15
9095,0,3712,3806
9096,6,3713,2255
9097,2,3714,3807
9098,2,3715,3808
9099,0,2638,2951
9100,2,3576,408
9101,11,3716,3293
9102,0,285,3493
9103,1,3717,3809
9104,18,325,3810
9105,0,3718,252
9106,0,3719,1454
9107,2,2760,2932
9108,18,2901,2835
9109,0,3720,1825
9110,0,1756,2416
9111,4,3721,3811
9112,20,323,2376
9113,7,3722,219
9114,10,3723,3812
9115,0,2774,2923
9116,4,1056,3813
9117,6,3724,3814
9118,1,3012,267
9119,20,726,3815
9120,2,3725,3816
9121,4,3726,3817
9122,4,3727,3818
9123,4,25,3819
9124,6,3728,3820
9125,6,3729,3821
9126,10,2157,3185
9127,4,3730,3822
9128,0,2487,652
9129,0,3731,3823
9130,0,3732,3315
9131,4,3733,3824
9132,18,81,97
9133,4,979,1726
9134,7,3734,3825
9135,4,1796,3360
9136,0,3735,3826
9137,4,3736,3827
9138,2,3737,3828
9139,4,179,3829
9140,4,2605,3830
9141,2,3738,3144
9142,4,468,3831
9143,0,3739,3174
9144,4,2700,2727
9145,12,1143,1338
9146,5,3740,24
9147,10,3132,3832
9148,4,3454,3833
9149,4,3741,3833
9150,4,2981,3834
9151,4,3742,3834
9152,18,3743,2901
9153,7,2837,3835
9154,0,3744,3836
9155,5,51,710
9156,4,1181,61
9157,2,1912,89
9158,4,3369,3489
9159,2,3745,3406
9160,4,3746,3837
9161,0,296,84
9162,0,3747,31
9163,18,13,1835
9164,2,3748,3838
9165,2,2588,3839
9166,4,3749,3840
9167,14,3750,3841
9168,2,3751,3842
9169,0,2440,320
9170,0,3752,1476
9171,0,3753,3843
9172,20,1745,3844
9173,0,3526,2193
9174,7,2388,3845
9175,0,2267,3846
9176,7,2284,3847
9177,1,3080,3059
9178,1,358,76
9179,6,3754,2987
9180,2,3755,2727
9181,0,3756,3848
9182,4,3757,3849
9183,0,3758,3850
9184,4,3759,2130
9185,4,3760,2760
9186,10,2893,3465
9187,4,3761,3851
9188,4,3153,33
9189,0,2679,2945
9190,4,3229,3852
9191,4,47,2945
9192,2,1663,3853
9193,4,3762,3305
9194,0,207,91
9195,10,3763,640
9196,0,3764,2990
9197,4,3765,3184
9198,4,2617,2743
9199,4,3766,1409
9200,2,3767,3854
9201,4,3768,3855
9202,10,2202,2437
9203,18,2953,653
9204,0,2206,3489
9205,0,2158,1728
9206,6,3769,3856
9207,0,3770,3857
9208,18,3771,1176
9209,7,3772,3858
9210,0,1774,730
9211,15,3773,3859
9212,5,2018,3860
9213,0,2614,3278
9214,0,2890,3492
9215,4,3603,2630
9216,2,3672,2290
9217,7,3774,3861
9218,0,3775,2574
9219,7,3776,3051
9220,7,3777,3862
9221,0,3778,31
9222,5,3779,2599
9223,5,2297,3863
9224,2,3780,3864
9225,10,3781,3865
9226,1,2970,2610
9227,10,3782,3866
9228,18,93,0
9229,7,1787,3867
9230,4,3460,3354
9231,2,726,3868
9232,15,3783,3869
9233,18,3000,3231
9234,18,1320,3090
9235,0,3784,3870
9236,2,3001,1242
9237,4,3237,2415
9238,0,2868,2951
9239,2,3785,3463
9240,5,3247,113
9241,5,3786,3871
9242,0,3276,3397
9243,4,3787,3872
9244,5,160,116
9245,0,3788,3873
9246,4,3229,3874
9247,0,808,127
9248,7,3789,3875
9249,18,2145,2959
9250,2,3790,1129
9251,4,1478,1002
9252,0,992,380
9253,1,194,3876
9254,5,3044,2949
9255,0,2056,545
9256,18,3791,1638
9257,2,3792,3877
9258,2,3793,3878
9259,0,2272,3879
9260,2,3794,3056
9261,2,3794,3056
9262,2,2466,2573
9263,2,3794,3880
9264,4,1628,3303
9265,2,3795,3881
9266,18,97,2847
9267,4,3796,3882
9268,2,3797,242
9269,2,976,3883
9270,10,3290,3884
9271,10,1888,575
9272,0,3798,3161
9273,7,1648,2783
9274,2,2700,2743
9275,0,3799,3885
9276,18,1562,3886
9277,0,3800,3887
9278,4,2966,100
9279,6,3801,3888
9280,4,3802,3889
9281,6,468,3890
9282,4,1438,3891
9283,4,3697,3892
9284,0,3803,3893
9285,4,3372,1739
9286,6,3444,3894
9287,7,2958,2849
9288,0,121,0
9289,0,728,2959
9290,0,34,393
9291,4,894,3895
9292,0,220,293
9293,4,3804,3519
9294,2,3805,1235
9295,7,1634,173
9296,7,1422,1887
9297,18,3806,2901
9298,0,3807,3896
9299,20,3012,3174
9300,4,779,389
9301,6,2927,3061
9302,6,3430,3897
9303,0,2427,2928
9304,2,3808,3898
9305,6,3570,3899
9306,18,3809,3900
9307,20,3372,3901
9308,2,3810,3902
9309,7,3523,3627
9310,2,3811,3459
9311,2,413,3903
9312,4,2590,2991
9313,7,632,179
9314,0,2971,3237
9315,10,818,2475
9316,0,3812,2006
9317,7,775,3340
9318,7,3073,3093
9319,18,3401,3904
9320,7,1829,127
9321,18,1687,259
9322,4,2044,3905
9323,2,2381,425
9324,6,1506,403
9325,7,1082,792
9326,0,3129,3216
9327,1,162,3906
9328,4,3813,2858
9329,7,3143,3201
9330,4,3814,61
9331,18,801,3907
9332,2,3815,2758
9333,2,964,854
9334,4,3816,3908
9335,4,1808,281
9336,20,3519,3909
9337,2,3792,3877
9338,6,2705,3519
9339,4,3817,3910
9340,2,3792,3877
9341,0,3399,132
9342,10,3818,3911
9343,0,484,2148
9344,0,3263,3750
9345,7,261,416
9346,4,2425,3912
9347,7,3819,3077
9348,1,528,988
9349,19,421,3721
9350,2,2976,296
9351,0,3820,3652
9352,7,3821,3913
9353,7,3822,3914
9354,0,3142,2094
9355,4,3229,3560
9356,7,446,3593
9357,4,2836,3915
9358,15,3823,3916
9359,10,3824,3917
9360,0,3825,3918
9361,6,83,316
9362,7,3826,3919
9363,0,3497,3920
9364,10,77,3216
9365,0,3059,2975
9366,10,3827,3921
9367,2,3828,2608
9368,7,726,3922
9369,4,1906,750
9370,0,3829,3513
9371,4,1899,3315
9372,4,1906,750
9373,4,2118,3923
9374,2,3830,3924
9375,7,2825,3193
9376,2,3831,3925
9377,0,2627,1728
9378,0,2718,3674
9379,0,3832,293
9380,1,2173,853
9381,0,61,1532
9382,4,207,91
9383,6,3833,3926
9384,4,3280,3401
9385,2,2881,3455
9386,10,3834,3494
9387,2,3835,1135
9388,4,3836,296
9389,7,3837,984
9390,6,3366,3927
9391,6,3838,3928
9392,6,3839,3413
9393,6,3840,1
9394,18,3841,1104
9395,4,2896,3929
9396,7,1303,41
9397,0,2193,3930
9398,0,2340,311
9399,4,1821,3931
9400,4,3842,2094
9401,6,3843,185
9402,5,3844,3932
9403,18,3845,3933
9404,4,3846,3934
9405,4,166,3935
9406,7,3847,527
9407,4,1068,132
9408,6,3848,3936
9409,20,1008,185
9410,2,3579,2551
9411,2,3830,3937
9412,2,3810,3938
9413,2,3715,3808
9414,2,3715,3939
9415,5,485,443
9416,6,3849,3940
9417,2,3810,3941
9418,2,3850,3939
9419,7,1885,3839
9420,0,3851,2429
9421,2,1885,3942
9422,2,3292,3943
9423,0,425,2940
9424,4,3852,3944
9425,4,64,91
9426,4,3853,182
9427,6,3854,3945
9428,4,1808,3946
9429,6,3855,912
9430,0,241,3249
9431,0,3856,3947
9432,2,3857,3948
9433,2,3831,3949
9434,5,3676,3780
9435,4,1099,3950
9436,0,3858,3951
9437,0,2818,3050
9438,0,3859,1129
9439,4,720,660
9440,4,3860,2543
9441,7,3861,3482
9442,0,1060,3952
9443,2,3862,580
9444,20,3863,3953
9445,20,2231,3438
9446,4,3864,3954
9447,5,3865,3062
9448,4,3866,2691
9449,4,3867,2049
9450,4,275,2644
9451,0,3868,3077
9452,10,3774,1301
9453,2,3292,3780
9454,10,3869,3955
9455,2,3870,3956
9456,2,3857,3957
9457,2,3871,3414
9458,2,3715,2342
9459,2,3872,3056
9460,2,2764,3958
9461,0,3290,3613
9462,5,3873,3959
9463,6,3874,3960
9464,5,2732,3961
9465,0,3122,1723
9466,20,3875,3962
9467,4,3876,3963
9468,6,3877,3964
9469,4,3878,3965
9470,4,3879,3966
9471,2,3880,3881
9472,0,2320,3801
9473,4,3881,3967
9474,0,1648,6
9475,2,3240,2758
9476,7,94,3968
9477,4,94,3969
9478,7,847,3093
9479,6,3882,3970
9480,1,3883,3971
9481,20,3884,3972
9482,2,3794,3973
9483,0,593,293
9484,4,3885,177
9485,0,3886,1454
9486,4,3887,3974
9487,2,3888,3975
9488,4,2673,786
9489,4,3889,2893
9490,5,85,98
9491,2,2944,3976
9492,2,2529,3977
9493,18,2638,3978
9494,2,3890,3979
9495,6,3891,3980
9496,6,3892,3981
9497,4,1906,750
9498,4,3893,3982
9499,1,3437,2675
9500,20,3894,3983
9501,4,1569,65
9502,4,2802,134
9503,2,3895,3984
9504,4,3229,3985
9505,0,822,1728
9506,6,3896,2765
9507,0,2657,3986
9508,8,3523,3987
9509,7,47,3227
9510,10,3505,3988
9511,18,10,206
9512,5,3402,127
9513,18,2454,179
9514,0,2497,3584
9515,4,3237,2415
9516,1,762,2829
9517,18,3897,3340
9518,7,3187,3989
9519,4,2757,2049
9520,6,1192,18
9521,18,3898,2599
9522,7,358,97
9523,6,3899,3990
9524,18,3900,2148
9525,2,2483,2665
9526,4,3901,3991
9527,4,1808,3992
9528,7,788,3993
9529,6,3902,281
9530,4,3277,1248
9531,18,1634,646
9532,19,3903,3172
9533,2,3904,3172
9534,2,3905,3172
9535,2,3313,3994
9536,1,3407,1315
9537,11,3906,3995
9538,19,755,3996
9539,4,1808,3997
9540,7,3907,3998
9541,0,2556,112
9542,0,2388,117
9543,4,1906,750
9544,6,3908,3999
9545,4,1906,750
9546,10,3909,4000
9547,1,863,2723
9548,4,3910,4001
9549,0,3590,2991
9550,0,3389,3367
9551,2,89,3231
9552,4,3911,3155
9553,6,3229,3618
9554,4,3495,4002
9555,14,3912,4003
9556,0,3913,4004
9557,4,3914,4005
9558,0,3915,3521
9559,0,3916,4006
9560,7,684,158
9561,4,3917,4007
9562,0,1960,31
9563,1,3444,4008
9564,4,1397,3389
9565,7,3918,2949
9566,0,38,3121
9567,7,3919,4009
9568,5,1120,3534
9569,0,3920,4002
9570,4,3921,4010
9571,0,3922,3183
9572,0,3115,1728
9573,0,2658,3447
9574,2,1119,2297
9575,0,3859,1723
9576,0,121,4011
9577,6,3265,4012
9578,4,3923,4013
9579,0,1385,937
9580,5,1930,4014
9581,4,2477,3626
9582,0,3924,2728
9583,1,31,4015
9584,4,3925,2437
9585,6,3926,4016
9586,0,1390,293
9587,0,3927,4017
9588,0,3928,4018
9589,18,130,4019
9590,0,3028,4020
9591,7,3929,4021
9592,4,3930,4022
9593,7,3931,4023
9594,7,3932,4024
9595,6,1327,4025
9596,0,3933,4026
9597,2,3934,3842
9598,2,3935,4027
9599,4,3936,4028
9600,2,3937,4029
9601,2,3938,4030
9602,2,3939,4031
9603,7,472,4032
9604,2,3940,4033
9605,4,3941,2103
